Name,ID,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Chattahoochee,59kHPbwyyCApYA8RQQEuXm,0.362,0.606,0.706,0.0,0.0,0.16,-9.665,1.0,0.0379,174.533,4.0,0.819,country
Mammas Don't Let Your Babies Grow up to Be Cowboys,7nVQ8mo77KaUvhUQzh4vMy,0.623,0.363,0.361,0.00119,9.0,0.154,-14.398,1.0,0.0499,187.711,3.0,0.612,country
Why Not Me,6BkK5Dsu1kTne7Cn6EyYex,0.502,0.732,0.667,4.07e-06,10.0,0.0524,-9.278,1.0,0.0278,125.6,4.0,0.727,country
Jolene,2SpEHTbUuebeLkgs9QB7Ue,0.566,0.674,0.537,0.0,1.0,0.131,-10.971,0.0,0.0363,110.578,4.0,0.809,country
Need You Now,11EX5yhxr9Ihl3IN1asrfK,0.0927,0.587,0.622,0.000636,4.0,0.2,-5.535,1.0,0.0303,107.943,4.0,0.231,country
When You Say Nothing at All,2lCGAGpqgQIolNfpnycIZk,0.721,0.673,0.346,4.48e-06,3.0,0.0475,-12.803,1.0,0.0245,80.012,4.0,0.396,country
She's In Love With The Boy - Single Version,2ulBBx6YQ3qY3ci34RadtN,0.522,0.783,0.698,2.52e-06,3.0,0.0754,-8.268,1.0,0.0323,124.996,4.0,0.758,country
I Fall To Pieces - Single Version,6zFsz86nAj5gcvzyVqNL3k,0.917,0.54,0.0568,1.01e-06,10.0,0.12,-20.508,1.0,0.0351,111.791,4.0,0.506,country
I Hope,23T0OX7QOiIUFShSzbJ5Uo,0.0951,0.466,0.536,0.0,6.0,0.114,-6.227,1.0,0.0429,75.998,4.0,0.377,country
The House That Built Me,02eD9ymfJOJOhM97HYp5R9,0.578,0.525,0.3,8.3e-06,5.0,0.116,-8.005,1.0,0.0286,80.993,4.0,0.206,country
It's Five O'Clock Somewhere,5oHHMDcVOmPSFrCgdbHPdb,0.208,0.713,0.772,0.0,2.0,0.211,-6.69,1.0,0.0372,125.202,4.0,0.88,country
Man! I Feel Like A Woman!,6sxptembJVty4sNtcPMAVz,0.581,0.657,0.639,0.0,10.0,0.278,-7.527,1.0,0.0412,124.882,4.0,0.674,country
Cruise,0i5el041vd6nxrGEU8QRxy,0.0191,0.457,0.948,0.0,10.0,0.0536,-3.364,1.0,0.0354,148.0,4.0,0.878,country
Fancy,0FtV0YbnnjD7PXpLHFHPhn,0.226,0.674,0.517,0.0,11.0,0.0697,-11.225,1.0,0.0726,94.98,4.0,0.482,country
Rhinestone Cowboy,0VwTeYNjcl30DyQlt3GPe0,0.102,0.644,0.633,6.82e-05,0.0,0.227,-8.006,1.0,0.0261,115.193,4.0,0.647,country
Breathe,3y4LxiYMgDl4RethdzpmNe,0.173,0.529,0.496,0.0,7.0,0.251,-9.007,1.0,0.029,136.859,4.0,0.278,country
Tequila,42fw0rxRO2xbesF6mJfd4Y,0.0312,0.489,0.581,0.0,11.0,0.132,-5.731,1.0,0.0281,86.016,4.0,0.494,country
"Heads Carolina, Tails California",2tpWN4Il5Hk3xPlTQjvkk8,0.0471,0.607,0.815,2.81e-05,4.0,0.111,-6.619,1.0,0.039,136.949,4.0,0.57,country
"I Like It, I Love It",3IvcWWehbBcBR4YZxlGM9R,0.0196,0.643,0.961,0.0,0.0,0.948,-5.298,1.0,0.0315,124.027,4.0,0.96,country
Why Don't We Just Dance,2p07VcUwRZ5sru3mJ0JogS,0.42,0.677,0.776,0.000689,5.0,0.0954,-5.933,1.0,0.0386,121.834,4.0,0.642,country
Girl Crush,11qh54D0PKkBwelpDxxiEU,0.842,0.5,0.225,0.0,0.0,0.112,-10.22,1.0,0.0302,173.788,3.0,0.355,country
Cowboy Take Me Away,3rXCZRMiMZp0feGcYXpwYX,0.365,0.467,0.622,0.00527,6.0,0.0982,-7.255,1.0,0.031,164.418,4.0,0.455,country
This Is How We Roll,2TR7A4ulH9R1PNwMyd8o8U,0.016,0.555,0.931,0.0,8.0,0.405,-2.969,1.0,0.0367,132.085,4.0,0.723,country
Strawberry Wine,3ODF56f90W3qxDqxHAUi3v,0.302,0.558,0.435,0.0,1.0,0.0351,-6.812,1.0,0.0264,122.385,3.0,0.199,country
Carrying Your Love With Me,7puxIVNdj5nsBJk43zM3bH,0.22,0.629,0.479,0.0,10.0,0.0587,-10.608,1.0,0.0271,138.231,4.0,0.345,country
Body Like A Back Road,7mldq42yDuxiUNn08nvzHO,0.447,0.732,0.458,0.0,5.0,0.136,-7.225,1.0,0.0311,98.938,4.0,0.661,country
Live Like You Were Dying,7B1QliUMZv7gSTUGAfMRRD,0.492,0.416,0.546,0.0,7.0,0.0845,-7.728,1.0,0.0297,159.929,4.0,0.418,country
Blue Ain't Your Color,6wycnu8FWXsj68ig7BEot9,0.617,0.69,0.416,1.37e-06,7.0,0.102,-7.865,1.0,0.0335,82.45,3.0,0.479,country
"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",2fDHuS1PTkHBbCWWZF1ph9,0.0652,0.621,0.524,0.00199,0.0,0.893,-15.269,1.0,0.0803,110.586,4.0,0.889,country
Achy Breaky Heart,2EoIt9vdgFRNW03u5IvFsQ,0.051,0.8,0.563,0.0,9.0,0.0797,-10.209,1.0,0.0303,121.808,4.0,0.961,country
Kiss an Angel Good Mornin',0alXPC11fIucBFD6qcCE94,0.708,0.684,0.498,0.0,4.0,0.365,-10.836,1.0,0.03,131.855,4.0,0.905,country
This Kiss,5EYWGM3Ns3iYew8ws0FatB,0.175,0.398,0.804,0.0,11.0,0.181,-5.559,1.0,0.0451,186.752,4.0,0.709,country
My Maria,09qzRI951OVkXGCc33gzcT,0.06,0.673,0.842,0.000257,3.0,0.178,-4.627,1.0,0.0366,125.57,4.0,0.898,country
Watching You,5OusUgzHz6Ulb3GZT7WUo5,0.105,0.625,0.848,0.0,2.0,0.23,-4.008,1.0,0.0314,137.993,4.0,0.716,country
Before He Cheats,0ZUo4YjG4saFnEJhdWp9Bt,0.271,0.519,0.749,0.0,6.0,0.119,-3.318,0.0,0.0405,147.905,4.0,0.29,country
Humble And Kind,4Pn0JlCUusD2QHjADuOzuV,0.679,0.355,0.48,2.28e-06,11.0,0.12,-7.31,1.0,0.0282,100.956,3.0,0.137,country
Somebody Like You,0b9djfiuDIMw1zKH6gV74g,0.108,0.624,0.84,0.000546,4.0,0.144,-5.768,1.0,0.0337,111.02,4.0,0.656,country
Burnin' It Down,32FcjEWPn4aSRqJ6loL01b,0.305,0.682,0.795,9.41e-06,6.0,0.109,-6.652,1.0,0.0489,135.941,4.0,0.64,country
The Night The Lights Went Out In Georgia,2MiXC2LfpsoeUP5RvMGEQ3,0.52,0.428,0.51,8.32e-06,7.0,0.105,-11.695,0.0,0.103,169.967,4.0,0.393,country
Here You Come Again,6H7nDglS6xWpRidbhMwI2L,0.647,0.585,0.511,0.007,1.0,0.0392,-9.37,1.0,0.0391,105.898,4.0,0.552,country
Don't Rock the Jukebox,3oyByfBYegVEDwYyqx9pRd,0.0495,0.641,0.637,0.000138,7.0,0.267,-10.92,1.0,0.0262,147.502,4.0,0.793,country
Don't It Make My Brown Eyes Blue,7Jpclr7tZ6aQXjoKzWXUJV,0.799,0.736,0.321,0.00897,6.0,0.0619,-13.474,1.0,0.0444,84.928,4.0,0.342,country
Rose Garden,5YwgJ6lpZ3SiAQwBEpjqey,0.168,0.589,0.501,0.0,0.0,0.0741,-11.665,1.0,0.031,131.064,4.0,0.969,country
"Jesus, Take the Wheel",3lec3CzDPAxsZokPph5w87,0.665,0.359,0.518,0.0,2.0,0.106,-3.537,1.0,0.0302,76.572,4.0,0.135,country
Just To See You Smile,2op0kDNARK2VHWHntEeH4g,0.127,0.492,0.823,0.0,6.0,0.0523,-8.526,1.0,0.0297,94.342,4.0,0.702,country
I Cross My Heart - Pure Country Soundtrack Version,6FHXJu99aQAUnivEjPhuUR,0.267,0.526,0.442,5.49e-05,3.0,0.106,-10.133,1.0,0.0259,131.055,4.0,0.284,country
I Will Always Love You,6nRvgo4ySezQKD1D7NIqAu,0.96,0.446,0.142,0.00114,9.0,0.101,-13.498,1.0,0.0335,135.724,4.0,0.156,country
God Gave Me You,0w9LJae3sVlZlH2CnxTInF,0.00481,0.483,0.844,7.29e-05,2.0,0.405,-5.043,1.0,0.0314,151.977,4.0,0.543,country
Automatic,0B0y2FImat9j9MJTNRZWfW,0.0435,0.591,0.703,2.34e-06,10.0,0.145,-6.211,1.0,0.0256,95.993,4.0,0.402,country
Coal Miner's Daughter - Single Version,3mM14WXoPaLRjjkmxHe99L,0.836,0.604,0.354,0.00474,9.0,0.103,-14.07,1.0,0.0313,137.349,4.0,0.635,country
That's What I Love About Sunday,2nKvLnpExkH7Mfc14c6a7H,0.479,0.6,0.56,0.0,8.0,0.111,-6.311,1.0,0.0325,139.469,4.0,0.417,country
Convoy,6dGWq08LXuIw6T2oUeHECh,0.857,0.68,0.543,0.000116,5.0,0.0881,-14.876,1.0,0.141,111.62,4.0,0.796,country
I Swear,7wIaLkbQzG6HMnE28etnif,0.242,0.628,0.496,1.2e-05,1.0,0.147,-7.103,1.0,0.0233,85.523,4.0,0.266,country
Just Got Started Lovin' You,4b0XF7CDpJEBAdVHMw7amV,0.159,0.705,0.606,0.00149,7.0,0.242,-7.047,1.0,0.0243,98.001,4.0,0.876,country
19 Somethin' - Greatest Hits Version,0ElpjZyX8YBiXuYcDC1Ci9,0.132,0.58,0.816,0.0,4.0,0.0776,-5.165,1.0,0.0726,89.938,4.0,0.814,country
Our Song,15DeqWWQB4dcEWzJg15VrN,0.111,0.668,0.672,0.0,2.0,0.329,-4.931,1.0,0.0303,89.011,4.0,0.539,country
"Love Without End, Amen",4pFNWAU8e8F32NQkMyLAZi,0.397,0.645,0.442,0.0,9.0,0.121,-12.997,1.0,0.0256,88.491,4.0,0.554,country
Ain't Nothing 'Bout You,6CkydK3NOAMScIhViRzXoB,0.144,0.325,0.887,1.35e-06,0.0,0.431,-4.199,1.0,0.0569,202.339,4.0,0.705,country
This One's for the Girls,01CnYyPXMFRzOFVQBU8WMb,0.0626,0.613,0.801,1.15e-05,8.0,0.124,-4.431,1.0,0.0354,126.966,4.0,0.609,country
Pickup Man,3QvOV1QYPPre7gjppKyeON,0.434,0.709,0.757,0.0,7.0,0.336,-7.006,1.0,0.0408,140.664,4.0,0.852,country
Act Naturally,762yvPz59OMgb7gGLws6Vi,0.386,0.56,0.378,0.0,7.0,0.115,-11.007,1.0,0.0332,92.595,4.0,0.71,country
Peter Pan,2wqXQjOmQ9KoBm9Ssgt4Fo,0.0284,0.514,0.659,0.0,1.0,0.266,-6.142,1.0,0.0309,76.483,4.0,0.463,country
Don't Blink,6reuJxDtjebwc9FB6rNpp0,0.115,0.604,0.605,1.22e-05,4.0,0.305,-8.516,1.0,0.0352,147.925,4.0,0.647,country
Amazed,6iNcyWk5iUEY7P9zeTc5hm,0.247,0.557,0.553,0.0,1.0,0.125,-7.954,1.0,0.0319,139.821,4.0,0.253,country
High Cotton,2KEu2z1f7TakR3KY4jGLzl,0.423,0.661,0.581,0.0,5.0,0.11,-9.67,1.0,0.032,91.11,4.0,0.863,country
My Church,1LM5zQv5pBKPyO7rm7Uz6U,0.243,0.517,0.743,3.36e-06,9.0,0.107,-4.336,1.0,0.0363,76.979,4.0,0.664,country
How Do You Like Me Now?!,7LimFGKop84KMDutqYaNIF,0.0726,0.64,0.835,3.11e-06,0.0,0.132,-4.806,1.0,0.0413,109.497,4.0,0.704,country
You Look So Good In Love,5BYOLEoFD1fWokKncxz7BQ,0.435,0.642,0.233,0.0,9.0,0.105,-16.568,1.0,0.0298,114.495,3.0,0.333,country
Fightin' Side of Me,32ogrBiK5QBeMwidTdnMoq,0.222,0.728,0.598,2.45e-06,4.0,0.131,-8.081,1.0,0.0516,95.77,4.0,0.528,country
Islands In the Stream,4dqEzdFAYkj1rjYLVDuTlN,0.702,0.595,0.473,0.0,8.0,0.0725,-9.828,1.0,0.0347,204.016,4.0,0.716,country
Daddy Sang Bass,15TITugVC8RrpLctHXOqT8,0.699,0.681,0.638,0.000629,4.0,0.0581,-7.818,1.0,0.0367,96.882,4.0,0.677,country
When I Call Your Name,5g12xHasIIOu6rNGQ933qT,0.35,0.506,0.11,0.00144,5.0,0.139,-17.615,1.0,0.0307,70.554,3.0,0.208,country
Two Dozen Roses,2s1gKDfyy4wTv5gzZleWUT,0.327,0.695,0.502,0.0,4.0,0.097,-12.01,1.0,0.0279,117.083,4.0,0.543,country
Killin' Time,4H2TRR9FjnnIwxGnIt9stO,0.455,0.714,0.522,1.02e-05,7.0,0.0967,-9.773,1.0,0.0283,121.312,4.0,0.69,country
"Love, Me",5cCLKP66G2PJEorzYQVXHR,0.742,0.686,0.234,0.0,0.0,0.145,-12.646,1.0,0.0295,106.581,4.0,0.342,country
Big City,7MYCBhcWtRSJ7YXTfIHlI8,0.275,0.707,0.401,0.000296,4.0,0.201,-14.222,1.0,0.0533,136.188,4.0,0.602,country
Should've Been A Cowboy,4EDBgrYqYQ6b50yhJWKsHp,0.244,0.579,0.731,0.0,7.0,0.297,-5.659,1.0,0.0323,133.582,4.0,0.618,country
Every Which Way but Loose - 2009 Remaster,73xcnqBwjnGwAlrfBomLP3,0.458,0.598,0.483,7.88e-06,7.0,0.36,-7.474,1.0,0.0292,130.663,4.0,0.452,country
"Luckenbach, Texas (Back to the Basics of Love) (feat. Willie Nelson)",6ANPIv5r3vdWntrmFa6H6M,0.704,0.684,0.45,0.00191,7.0,0.243,-10.422,1.0,0.0332,102.902,4.0,0.639,country
Don't Let Our Love Start Slippin' Away,70TsRbycWfabtevnripyRu,0.417,0.739,0.717,0.000918,3.0,0.334,-9.568,1.0,0.0308,113.234,4.0,0.663,country
Mind Your Own Business,4raGevWiW8i1gactXulebp,0.0459,0.568,0.698,0.0,9.0,0.095,-4.733,1.0,0.0436,164.371,4.0,0.872,country
Black Sheep,5EPQbU0wk70Btiu9onZR48,0.402,0.596,0.626,0.0,7.0,0.0498,-12.945,1.0,0.0634,155.556,4.0,0.962,country
The Good Stuff,1EKiQ1InQXuodp4M1idrng,0.26,0.586,0.675,0.0,7.0,0.144,-7.819,1.0,0.0776,143.92,4.0,0.473,country
Have Mercy,5toaXJWnmQCnGRh8eOrEwE,0.231,0.858,0.66,0.0,2.0,0.189,-7.953,1.0,0.029,123.299,4.0,0.933,country
Lost In The Fifties Tonight,1p7hfw8melMsCbaaX36C0v,0.639,0.492,0.216,6.53e-05,5.0,0.0598,-16.121,1.0,0.0283,168.817,3.0,0.145,country
Teddy Bear,50hbhWWZ5b36hC6x7dh4bP,0.781,0.59,0.398,0.0,1.0,0.0683,-16.012,1.0,0.38,109.634,3.0,0.724,country
"A Good Hearted Woman - Live at Western Place, Dallas, Texas - September 25, 1974",1B3wswoDyVdEbWO9lmEzSk,0.216,0.373,0.562,0.103,2.0,0.37,-12.841,1.0,0.0323,103.109,4.0,0.708,country
Behind Closed Doors,4NRFiS0pHjTFDjOm1LWTZj,0.85,0.472,0.338,0.000221,2.0,0.0761,-11.196,1.0,0.0273,85.66,4.0,0.522,country
XXX's And OOO's (An American Girl),7b05yUcjnxPDUhWNL4nE3K,0.18,0.704,0.735,0.0,0.0,0.172,-5.68,1.0,0.031,125.815,4.0,0.766,country
All the Gold In California,6yLDMogQVRdVmwlh8uw526,0.631,0.471,0.445,0.0,2.0,0.163,-12.062,1.0,0.0456,113.305,4.0,0.452,country
Lesson In Leavin',0xo5dRgtkZlR2zNJwSYB37,0.273,0.612,0.804,0.0,7.0,0.311,-7.275,1.0,0.0543,80.771,4.0,0.841,country
Scared To Start,3Pbp7cUCx4d3OAkZSCoNvn,0.384,0.527,0.551,2.75e-06,7.0,0.403,-11.258,1.0,0.0345,148.035,4.0,0.443,country
Something in the Orange,3WMj8moIAXJhHsyLaqIIHI,0.555,0.369,0.192,8.35e-06,4.0,0.0954,-12.151,0.0,0.04,175.212,3.0,0.148,country
Fast Car,1Lo0QY9cvc8sUB2vnIOxDT,0.186,0.712,0.603,0.0,8.0,0.115,-5.52,1.0,0.0262,97.994,4.0,0.67,country
Last Night,59uQI0PADDKeE6UZDTJEe8,0.459,0.517,0.675,0.0,6.0,0.151,-5.382,1.0,0.0357,203.853,4.0,0.518,country
TEXAS HOLD 'EM,0Z7nGFVCLfixWctgePsRk9,0.588,0.725,0.709,0.0,2.0,0.135,-6.514,1.0,0.072,110.024,4.0,0.353,country
Heading South,2Dct3GykKZ58hpWRFfe2Qd,0.783,0.68,0.246,0.0,4.0,0.106,-14.112,1.0,0.058,110.23,4.0,0.388,country
Thinkin’ Bout Me,0PAcdVzhPO4gq1Iym9ESnK,0.492,0.656,0.757,0.0,3.0,0.117,-5.775,0.0,0.0308,139.971,4.0,0.429,country
Tennessee Whiskey,3fqwjXwUGN6vbzIwvyFMhx,0.205,0.392,0.37,0.0096,9.0,0.0821,-10.888,1.0,0.0298,48.718,4.0,0.512,country
You Proof,5uU1uuyaUIBOiiUSQG7Wl3,0.252,0.731,0.85,0.0,9.0,0.605,-4.913,1.0,0.0336,119.706,4.0,0.644,country
You Should Probably Leave,2UikqkwBv7aIvlixeVXHWt,0.268,0.602,0.477,3.1e-05,9.0,0.173,-8.425,1.0,0.032,183.89,4.0,0.552,country
Wasted On You,3cBsEDNhFI9E82vPj3kvi3,0.373,0.505,0.657,0.00107,11.0,0.126,-5.24,0.0,0.0318,196.0,3.0,0.252,country
Hey Driver (feat. The War and Treaty),4pCbJC43j3gSqG6Fen6upD,0.494,0.583,0.351,0.0,0.0,0.368,-5.836,1.0,0.0306,79.014,4.0,0.462,country
Buy Dirt,69AIpwGNLxr4qS1X5ynx60,0.639,0.586,0.559,0.0,4.0,0.0872,-6.725,1.0,0.05,177.945,4.0,0.437,country
Beautiful Crazy,2rxQMGVafnNaRaXlRMWPde,0.676,0.551,0.402,0.0,11.0,0.0928,-7.431,1.0,0.0262,103.313,4.0,0.382,country
The Kind of Love We Make,28n8z9IQKyjMPxmvYMBqZa,0.0226,0.608,0.745,6.47e-06,1.0,0.0942,-4.13,1.0,0.0277,102.025,4.0,0.464,country
Rock and A Hard Place,1TE8AAk9koG0UJco6ZAUfx,0.577,0.582,0.568,0.0,1.0,0.105,-7.3,1.0,0.0275,121.991,3.0,0.394,country
White Horse,7MSWxMumjz6lHj7oRApNbg,0.0016,0.353,0.77,0.598,1.0,0.109,-11.066,0.0,0.0493,145.225,4.0,0.224,country
We Ride,72kGuWpRiuA149Bn5lDkIO,0.0755,0.62,0.706,7.78e-06,3.0,0.185,-4.176,1.0,0.0251,81.989,4.0,0.591,country
Holy Smokes,1kMWJ16W3Yk3hyNmaM7jfQ,0.509,0.462,0.569,0.0,7.0,0.12,-7.908,1.0,0.0321,95.117,4.0,0.432,country
Pretty Little Poison,2gT2iF1YK5r54A2PDEXVv8,0.0258,0.518,0.557,2.46e-06,1.0,0.156,-4.839,1.0,0.0332,111.865,3.0,0.216,country
The Painter,6UoKX6uLJwhsnyTp5k5StP,0.0415,0.512,0.709,4.25e-06,2.0,0.107,-5.766,1.0,0.0329,97.981,4.0,0.261,country
Tennessee Orange,6DLbBlGIOjjEj0dNN25zhZ,0.126,0.38,0.488,7.23e-06,9.0,0.115,-6.637,1.0,0.029,156.031,3.0,0.268,country
Religiously,0bILU0UiNDmA5Ff6whhb2R,0.426,0.57,0.67,0.0,1.0,0.108,-6.519,1.0,0.0274,140.924,4.0,0.593,country
Rich Men North of Richmond,78Du4CMFgnhdlG33gblkiP,0.753,0.678,0.264,0.0,10.0,0.302,-12.384,1.0,0.0622,121.722,4.0,0.528,country
TRUCK BED,73NzYbpaYvQ7JfpjztFESL,0.0875,0.662,0.77,0.0,0.0,0.35,-4.887,1.0,0.0367,132.057,4.0,0.769,country
Next Thing You Know,2lNTHWu2I5Tcz9ukWsV5Jj,0.646,0.557,0.597,0.0,5.0,0.0974,-8.296,1.0,0.048,78.526,4.0,0.414,country
Watermelon Moonshine,3sYBFUXTv0STUoUINx9Qe8,0.47,0.739,0.413,2.51e-05,1.0,0.131,-6.709,1.0,0.0282,139.921,4.0,0.649,country
Porch Light,43SoxERu5UlXAgt4Es1VQU,0.0585,0.647,0.477,0.0,6.0,0.159,-8.264,1.0,0.0356,142.034,4.0,0.477,country
Wagon Wheel,3xdjjKMcMOFgo1eQrfbogM,0.455,0.537,0.66,0.0,9.0,0.135,-7.174,1.0,0.0296,148.096,4.0,0.574,country
Night Shift,0bPnT6i9H1p8Vd85GS6Z7I,0.0963,0.63,0.754,0.0,2.0,0.268,-3.564,1.0,0.0284,95.999,4.0,0.73,country
All Your'n,0fCwTrRNfoNk962ati8n2K,0.408,0.585,0.55,3.97e-05,11.0,0.115,-7.342,1.0,0.0255,78.176,4.0,0.839,country
Straight and Narrow,3fonAuTvuI5KMcmnueLAPq,0.47,0.427,0.278,2.22e-05,10.0,0.135,-8.83,1.0,0.0331,85.633,3.0,0.374,country
Broken Halos,06gD2ZtK3Dzc1BYqWExQJJ,0.134,0.613,0.564,1.65e-06,8.0,0.0585,-7.085,1.0,0.0251,78.388,4.0,0.538,country
Need A Favor,07on0OB2cdPt79IFsgdRUy,0.0123,0.502,0.771,1.82e-05,6.0,0.0801,-4.246,1.0,0.032,157.978,4.0,0.557,country
Feathered Indians,2tgQaL85WoRfgEa4hFQgrE,0.75,0.536,0.574,0.00277,7.0,0.105,-6.705,1.0,0.0254,87.194,4.0,0.877,country
World on Fire,5ya0TmUQw2wHMkq36rPsnd,0.000219,0.461,0.887,0.0,11.0,0.104,-4.871,0.0,0.0429,95.964,4.0,0.411,country
"10,000 Hours (with Justin Bieber)",2wrJq5XKLnmhRXHIAf9xBa,0.153,0.654,0.63,0.0,10.0,0.111,-4.644,1.0,0.0259,89.991,4.0,0.43,country
What My World Spins Around,6HBRLaSQ7NB8MNlaqzYen1,0.105,0.675,0.726,0.0,2.0,0.153,-6.459,1.0,0.0461,124.872,4.0,0.671,country
In Case You Didn't Know,10M2Ex445zw585Ducldzkw,0.386,0.607,0.536,0.0,10.0,0.102,-7.306,1.0,0.0305,147.986,4.0,0.434,country
The Good Ones,3hLuHKzG1cmlRpq53ZVWd8,0.18,0.519,0.552,0.0,2.0,0.149,-5.023,1.0,0.0259,89.957,4.0,0.331,country
Love You Anyway,3qXsX3mYSsD1DmAvc3PE3N,0.149,0.532,0.489,0.0,4.0,0.237,-7.419,1.0,0.0311,139.807,4.0,0.32,country
I Hate Love Songs,0Sbeihd75SGitymHS8Bqbh,0.252,0.386,0.446,0.0,11.0,0.18,-7.807,1.0,0.0297,179.995,3.0,0.4,country
What Ifs (feat. Lauren Alaina),7zVCrzzEJU7u24sbJPXA5W,0.00898,0.612,0.799,0.0,10.0,0.172,-4.603,1.0,0.0275,125.976,4.0,0.687,country
Butterflies,30VHURM5NOfoZmqp2iKawS,0.252,0.689,0.614,1.95e-05,4.0,0.178,-6.137,0.0,0.0306,141.97,4.0,0.411,country
Joy Of My Life,4EuaDcxHmHKS6gZ5iuGba0,0.223,0.63,0.485,0.0535,3.0,0.103,-8.955,1.0,0.0299,149.23,4.0,0.398,country
Your Man,1WzAeadSKJhqykZFbJNmQv,0.337,0.744,0.637,0.000222,6.0,0.0696,-4.483,1.0,0.0241,100.511,4.0,0.785,country
Tennessee Orange,3fl4zil6HJ0N1FL3YIRwdC,0.126,0.38,0.488,7.23e-06,9.0,0.115,-6.637,1.0,0.029,156.031,3.0,0.268,country
Heaven,1HXy5I3HTWq8OvxCn0z7G7,0.263,0.677,0.556,0.0,9.0,0.105,-6.544,1.0,0.0306,80.006,4.0,0.521,country
You Make It Easy,2TXtN9MoV308Y0z1HvyTfV,0.156,0.542,0.571,0.0,7.0,0.101,-5.299,1.0,0.028,131.877,3.0,0.506,country
Forever After All,6IBcOGPsniK3Pso1wHIhew,0.191,0.487,0.65,0.0,0.0,0.0933,-5.195,1.0,0.0253,151.964,4.0,0.456,country
"Forever and Ever, Amen",1ipcb9qXpSHWhSUvdxJhsx,0.143,0.677,0.724,0.000101,2.0,0.158,-8.992,1.0,0.0245,90.392,4.0,0.697,country
Millionaire,68JS5SFTnW5Yv9Vzw81Jf0,0.192,0.616,0.474,0.00762,10.0,0.0989,-9.608,1.0,0.0266,142.689,4.0,0.493,country
Thinking 'Bout You (feat. MacKenzie Porter),5eUpUFdFaAeovPau6lQkqK,0.146,0.364,0.745,0.0,8.0,0.0887,-3.293,1.0,0.0596,203.912,4.0,0.785,country
never til now,4232gJU5ljjFmKaPh0cKds,0.75,0.382,0.408,0.0,10.0,0.127,-7.552,1.0,0.0407,77.063,4.0,0.128,country
Rumor,56eGOeSsqdg3FLxdo83TwV,0.749,0.655,0.56,0.0,9.0,0.115,-6.857,1.0,0.0486,140.975,4.0,0.599,country
Islands in the Stream,4mnOVRRXsaqg9Nb041xR8u,0.681,0.592,0.473,0.0,8.0,0.0732,-9.834,1.0,0.0354,203.989,4.0,0.741,country
Would You Go With Me,1KhrAWvLIjRlQIJtSTgvsi,0.13,0.605,0.864,0.000827,6.0,0.113,-5.365,1.0,0.0292,122.918,4.0,0.736,country
The Bones,7yFhA2fUsL2oIMWlw5DaHQ,0.278,0.612,0.57,0.0,11.0,0.0963,-6.642,0.0,0.0347,77.004,4.0,0.334,country
Better Together,6gdLyYNuhWBzqwlOFSsXC7,0.827,0.552,0.225,0.0,0.0,0.111,-11.501,1.0,0.0477,138.002,4.0,0.67,country
Speechless,3GJ4hzg4lrGwU51Y3VARbF,0.356,0.616,0.438,0.0,1.0,0.24,-5.968,1.0,0.0298,135.929,4.0,0.386,country
Can't Have Mine (Find You A Girl),3jfywRZH6cB2iLyKqo4EZd,0.791,0.663,0.502,0.0,5.0,0.105,-7.07,1.0,0.0285,143.969,4.0,0.371,country
Made For You,7vF3xkCMvZjAe2nTWY0uQZ,0.77,0.581,0.441,2.75e-05,1.0,0.111,-6.829,1.0,0.0268,82.125,4.0,0.337,country
Every Night Every Morning,4qbibbQ1yK0rPl0JUJS0bz,0.00799,0.618,0.75,0.0,7.0,0.141,-4.608,1.0,0.0287,123.885,4.0,0.619,country
5 Foot 9,6AqwH2Y9FJwhUE2dCSkw1u,0.146,0.602,0.796,0.0,5.0,0.125,-5.609,1.0,0.0465,106.005,4.0,0.53,country
Thank God,1brnLTvarI9D1hLP6z2Ar8,0.695,0.738,0.455,0.0,3.0,0.107,-8.735,1.0,0.0352,99.945,4.0,0.441,country
Greatest Love Story,2yQZwi1P8AkkxxFhQ8rMEK,0.401,0.669,0.617,0.0,10.0,0.119,-8.72,1.0,0.057,147.992,4.0,0.621,country
My Girl,3izNaTiYdotdPL0Bs76JqO,0.0353,0.652,0.719,0.0,1.0,0.108,-7.251,1.0,0.033,94.969,4.0,0.24,country
Take My Name,7g0Zfd5J6Hzx9M2fRUMuba,0.222,0.559,0.66,0.0,7.0,0.193,-4.143,1.0,0.0512,163.957,4.0,0.574,country
Eyes On You,4w95iGC6NrxZJ5o3D7bWyV,0.323,0.34,0.652,0.0,9.0,0.201,-6.982,1.0,0.0427,88.783,4.0,0.464,country
Unforgettable,30MM5jWpUmOxtTNd9Ey5LZ,0.0303,0.661,0.75,0.000132,7.0,0.0849,-5.497,1.0,0.0314,130.077,4.0,0.828,country
In Your Love,1olWQ1LOUYs4VBwx5N8Lz9,0.844,0.534,0.409,0.000656,7.0,0.115,-9.559,1.0,0.0378,127.357,4.0,0.243,country
I Don't Dance,5aj0xPGiEUN3aI2oOYu14S,0.399,0.587,0.559,6.69e-06,1.0,0.0992,-7.742,1.0,0.0321,92.036,4.0,0.19,country
Yours,3I4WFddKpe2PGZWFh7f10J,0.119,0.554,0.722,0.0,11.0,0.0861,-6.005,1.0,0.034,134.058,4.0,0.558,country
